packet_length,ttl,protocol,src_port,dst_port
1466,56,6,443,51186
410,56,6,443,51186
1466,56,6,443,51186
1386,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1428,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
267,56,6,443,51186
66,64,6,53,51252
1466,56,6,443,51186
1466,56,6,443,51186
858,56,6,443,51186
1466,56,6,443,51186
1094,56,6,443,51186
66,64,6,53,51253
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
172,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
436,56,6,443,51186
54,128,6,51186,443
54,128,6,51252,53
56,128,6,51252,53
54,128,6,51253,53
86,128,6,51252,53
56,128,6,51253,53
86,128,6,51253,53
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
730,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1371,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
54,64,6,53,51252
764,56,6,443,51186
1466,56,6,443,51186
54,64,6,53,51252
402,56,6,443,51186
93,56,6,443,51186
54,64,6,53,51253
54,64,6,53,51253
54,128,6,51186,443
93,128,6,51186,443
135,64,6,53,51252
54,128,6,51252,53
54,64,6,53,51252
54,128,6,51252,53
54,128,6,51253,53
1292,128,17,61447,443
1292,128,17,61447,443
120,128,17,61447,443
1288,128,17,61447,443
1292,128,17,61447,443
616,128,17,61447,443
125,128,17,61447,443
60,56,6,443,51186
159,64,6,53,51253
54,64,6,53,51253
54,128,6,51253,53
82,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
344,56,17,443,61447
984,56,17,443,61447
67,56,17,443,61447
120,128,17,61447,443
73,128,17,61447,443
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
560,128,6,51186,443
560,128,6,51186,443
162,56,17,443,61447
64,56,17,443,61447
73,128,17,61447,443
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
1288,56,17,443,61447
1288,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
588,56,17,443,61447
1287,56,17,443,61447
1287,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
770,56,17,443,61447
77,128,17,61447,443
73,128,17,61447,443
73,128,17,61447,443
73,128,17,61447,443
73,128,17,61447,443
75,128,17,61447,443
75,128,17,61447,443
75,128,17,61447,443
73,128,17,61447,443
1292,56,17,443,61447
1292,56,17,443,61447
971,56,17,443,61447
73,128,17,61447,443
67,56,17,443,61447
66,128,6,51254,53
66,128,6,51255,53
66,128,6,51256,53
66,128,6,51257,53
66,64,6,53,51254
66,64,6,53,51255
66,64,6,53,51256
66,64,6,53,51257
54,128,6,51254,53
54,128,6,51255,53
54,128,6,51256,53
54,128,6,51257,53
74,128,17,61447,443
56,128,6,51254,53
87,128,6,51254,53
56,128,6,51255,53
87,128,6,51255,53
56,128,6,51256,53
87,128,6,51256,53
56,128,6,51257,53
87,128,6,51257,53
54,64,6,53,51254
54,64,6,53,51254
54,64,6,53,51255
54,64,6,53,51255
54,64,6,53,51256
54,64,6,53,51256
54,64,6,53,51257
54,64,6,53,51257
105,64,6,53,51254
54,128,6,51254,53
105,64,6,53,51256
54,64,6,53,51254
54,128,6,51254,53
54,128,6,51256,53
54,64,6,53,51256
54,128,6,51256,53
54,128,6,51255,53
54,128,6,51257,53
1292,128,17,57161,443
1292,128,17,57161,443
122,128,17,57161,443
1292,128,17,51118,443
1292,128,17,51118,443
1292,128,17,51118,443
121,128,17,51118,443
146,64,6,53,51255
54,64,6,53,51255
54,128,6,51255,53
146,64,6,53,51257
54,64,6,53,51257
54,128,6,51257,53
82,57,17,443,51118
82,56,17,443,57161
1292,56,17,443,57161
82,57,17,443,51118
1292,57,17,443,51118
1292,57,17,443,51118
1292,56,17,443,57161
344,56,17,443,57161
986,56,17,443,57161
1292,57,17,443,51118
343,57,17,443,51118
986,57,17,443,51118
67,56,17,443,57161
120,128,17,51118,443
73,128,17,51118,443
120,128,17,57161,443
73,128,17,57161,443
67,57,17,443,51118
162,57,17,443,51118
162,56,17,443,57161
74,128,17,51118,443
74,128,17,57161,443
1035,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1399,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
901,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1380,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
350,56,6,443,51186
1466,56,6,443,51186
1389,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1248,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
874,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1367,56,6,443,51186
1466,56,6,443,51186
1461,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
347,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
560,56,6,443,51186
1117,56,6,443,51186
85,56,6,443,51186
54,128,6,51186,443
93,56,6,443,51186
93,128,6,51186,443
60,56,6,443,51186
42,0,0,0,0
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
390,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
1102,128,6,51186,443
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
66,56,6,443,51186
60,56,6,443,51186
576,128,17,54237,443
60,56,6,443,51186
60,56,6,443,51186
157,56,6,443,51186
674,56,6,443,51186
93,56,6,443,51186
54,128,6,51186,443
93,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
402,128,6,51186,443
1041,56,6,443,51186
1209,56,6,443,51186
54,128,6,51186,443
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
66,56,6,443,51186
60,56,6,443,51186
70,57,17,443,54237
135,56,6,443,51186
1265,56,6,443,51186
93,56,6,443,51186
54,128,6,51186,443
93,128,6,51186,443
74,128,17,54237,443
60,56,6,443,51186
1240,57,17,443,54237
109,57,17,443,54237
77,128,17,54237,443
66,57,17,443,54237
66,128,6,51258,53
66,128,6,51259,53
66,64,6,53,51258
66,64,6,53,51259
54,128,6,51258,53
54,128,6,51259,53
56,128,6,51258,53
90,128,6,51258,53
56,128,6,51259,53
90,128,6,51259,53
54,64,6,53,51258
54,64,6,53,51258
54,64,6,53,51259
54,64,6,53,51259
66,128,6,51260,53
66,128,6,51261,53
178,64,6,53,51259
54,128,6,51259,53
134,64,6,53,51258
66,64,6,53,51260
66,64,6,53,51261
54,64,6,53,51259
54,128,6,51259,53
54,128,6,51260,53
54,128,6,51260,53
54,128,6,51258,53
66,128,6,51262,443
66,128,6,51263,443
66,128,6,51264,443
66,128,6,51265,443
66,128,6,51266,443
66,128,6,51267,443
54,64,6,53,51258
54,64,6,53,51260
54,128,6,51258,53
54,128,6,51260,53
66,56,6,443,51262
66,56,6,443,51263
66,120,6,443,51264
54,128,6,51262,443
54,128,6,51263,443
54,128,6,51264,443
1466,128,6,51262,443
466,128,6,51262,443
1466,128,6,51263,443
370,128,6,51263,443
66,56,6,443,51267
66,56,6,443,51265
66,120,6,443,51266
1466,128,6,51264,443
466,128,6,51264,443
54,128,6,51267,443
54,128,6,51265,443
54,128,6,51266,443
1466,128,6,51267,443
402,128,6,51267,443
1466,128,6,51265,443
370,128,6,51265,443
1466,128,6,51266,443
466,128,6,51266,443
54,56,6,443,51262
54,56,6,443,51262
66,56,6,443,51263
54,56,6,443,51263
66,56,6,443,51267
54,56,6,443,51267
54,56,6,443,51265
66,120,6,443,51266
54,120,6,443,51266
54,120,6,443,51264
54,120,6,443,51264
54,56,6,443,51265
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51263
1466,56,6,443,51263
1466,56,6,443,51263
1466,56,6,443,51263
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,120,6,443,51266
1466,56,6,443,51262
54,128,6,51262,443
54,128,6,51263,443
1466,120,6,443,51266
1466,56,6,443,51263
1466,120,6,443,51266
1466,56,6,443,51263
1466,56,6,443,51263
1466,120,6,443,51266
1466,120,6,443,51266
1466,56,6,443,51263
1466,120,6,443,51266
1365,56,6,443,51262
1466,120,6,443,51266
54,128,6,51266,443
54,128,6,51263,443
128,128,6,51262,443
146,128,6,51262,443
54,128,6,51263,443
54,128,6,51264,443
54,128,6,51265,443
54,128,6,51266,443
54,128,6,51267,443
438,128,6,51262,443
134,128,6,51262,443
148,128,6,51262,443
136,128,6,51262,443
143,128,6,51262,443
134,128,6,51262,443
1366,56,6,443,51263
1466,120,6,443,51264
1466,120,6,443,51266
1466,120,6,443,51264
1466,120,6,443,51264
1466,120,6,443,51264
1364,120,6,443,51266
1466,120,6,443,51264
1466,120,6,443,51264
1466,120,6,443,51264
1466,120,6,443,51264
1365,120,6,443,51264
1466,56,6,443,51267
1466,56,6,443,51267
1466,56,6,443,51267
1466,56,6,443,51267
1466,56,6,443,51267
1466,56,6,443,51267
1466,56,6,443,51267
1466,56,6,443,51267
1365,56,6,443,51267
1466,56,6,443,51265
1466,56,6,443,51265
1466,56,6,443,51265
1466,56,6,443,51265
1466,56,6,443,51265
1466,56,6,443,51265
1466,56,6,443,51265
1466,56,6,443,51265
1366,56,6,443,51265
54,128,6,51266,443
54,128,6,51264,443
54,128,6,51267,443
54,128,6,51265,443
54,128,6,51263,443
66,128,6,51268,53
66,128,6,51269,53
66,64,6,53,51268
66,64,6,53,51269
54,128,6,51268,53
54,128,6,51269,53
56,128,6,51268,53
103,128,6,51268,53
56,128,6,51269,53
103,128,6,51269,53
54,64,6,53,51268
54,64,6,53,51268
54,64,6,53,51269
54,64,6,53,51269
54,56,6,443,51267
54,120,6,443,51264
54,56,6,443,51265
54,56,6,443,51263
54,120,6,443,51266
1020,56,6,443,51262
85,56,6,443,51262
54,128,6,51262,443
85,128,6,51262,443
54,56,6,443,51262
1119,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51262,443
93,128,6,51262,443
54,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51262,443
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51262,443
1466,56,6,443,51262
54,128,6,51262,443
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51262,443
66,128,6,51270,53
66,128,6,51271,53
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
66,64,6,53,51270
1466,56,6,443,51262
66,64,6,53,51271
54,128,6,51262,443
54,128,6,51270,53
54,128,6,51271,53
56,128,6,51270,53
103,128,6,51270,53
56,128,6,51271,53
103,128,6,51271,53
1466,56,6,443,51262
1466,56,6,443,51262
162,64,6,53,51269
1466,56,6,443,51262
1466,56,6,443,51262
54,64,6,53,51270
54,64,6,53,51270
54,64,6,53,51271
54,64,6,53,51271
361,64,6,53,51268
1466,56,6,443,51262
1466,56,6,443,51262
54,56,6,443,51262
54,128,6,51262,443
54,128,6,51271,53
54,128,6,51269,53
54,128,6,51270,53
54,128,6,51268,53
1292,128,17,53541,443
1292,128,17,53541,443
1292,128,17,53541,443
124,128,17,53541,443
736,128,17,53541,443
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
54,64,6,53,51269
54,64,6,53,51268
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51269,53
54,128,6,51268,53
54,128,6,51262,443
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
361,64,6,53,51270
54,64,6,53,51270
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51270,53
54,128,6,51262,443
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51262,443
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51262,443
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51262,443
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51262,443
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51262,443
1466,56,6,443,51262
82,56,17,443,53541
1466,56,6,443,51262
82,56,17,443,53541
1466,56,6,443,51262
1292,56,17,443,53541
1292,56,17,443,53541
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,51262,443
54,128,6,51262,443
265,111,6,443,64730
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
1466,56,6,443,51262
54,128,6,64730,443
54,128,6,51262,443
707,56,6,443,51262
54,64,6,53,51271
54,128,6,51262,443
162,64,6,53,51271
54,64,6,53,51271
1292,56,17,443,53541
353,56,17,443,53541
981,56,17,443,53541
102,56,17,443,53541
66,56,17,443,53541
64,56,17,443,53541
54,128,6,51271,53
120,128,17,53541,443
73,128,17,53541,443
73,128,17,53541,443
66,128,6,51272,53
66,128,6,51273,53
438,56,17,443,53541
248,56,17,443,53541
77,128,17,53541,443
66,64,6,53,51272
66,64,6,53,51273
162,56,17,443,53541
54,128,6,51272,53
54,128,6,51273,53
56,128,6,51272,53
97,128,6,51272,53
56,128,6,51273,53
97,128,6,51273,53
54,64,6,53,51272
54,64,6,53,51272
54,64,6,53,51273
54,64,6,53,51273
115,64,6,53,51272
54,128,6,51272,53
54,64,6,53,51272
54,128,6,51272,53
67,56,17,443,53541
54,128,6,51273,53
66,128,6,51274,443
156,64,6,53,51273
54,64,6,53,51273
66,120,6,443,51274
54,128,6,51273,53
54,128,6,51274,443
74,128,17,53541,443
1466,128,6,51274,443
377,128,6,51274,443
66,120,6,443,51274
54,120,6,443,51274
1466,120,6,443,51274
1466,120,6,443,51274
1466,120,6,443,51274
1466,120,6,443,51274
1466,120,6,443,51274
1466,120,6,443,51274
1466,120,6,443,51274
54,128,6,51274,443
628,120,6,443,51274
54,128,6,51274,443
128,128,6,51274,443
1034,120,6,443,51274
54,128,6,51274,443
42,0,0,0,0
97,128,6,63321,443
1292,128,17,49591,443
1292,128,17,49591,443
60,56,6,443,63321
156,128,17,50781,443
82,56,17,443,49591
94,56,6,443,63321
1292,56,17,443,49591
1292,56,17,443,49591
1292,56,17,443,49591
1292,128,17,49591,443
383,56,17,443,50781
1292,56,17,443,49591
1292,56,17,443,49591
1292,56,17,443,49591
81,128,17,49591,443
82,128,17,49591,443
1292,56,17,443,49591
750,56,17,443,49591
203,128,17,49591,443
455,128,17,49591,443
78,128,17,50781,443
54,128,6,63321,443
993,56,17,443,49591
163,56,17,443,49591
69,56,17,443,49591
1288,56,17,443,49591
1292,56,17,443,49591
1292,56,17,443,49591
1292,56,17,443,49591
1292,56,17,443,49591
1292,56,17,443,49591
1292,56,17,443,49591
1292,56,17,443,49591
73,128,17,49591,443
77,128,17,49591,443
73,128,17,49591,443
73,128,17,49591,443
73,128,17,49591,443
1292,56,17,443,49591
1292,56,17,443,49591
1292,56,17,443,49591
1292,56,17,443,49591
946,56,17,443,49591
73,128,17,49591,443
73,128,17,49591,443
73,128,17,49591,443
66,56,17,443,50781
108,128,6,64523,443
60,58,6,443,64523
66,56,17,443,49591
146,128,6,51274,443
85,128,6,51274,443
698,128,6,51274,443
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
561,128,6,51186,443
560,128,6,51186,443
85,120,6,443,51274
54,120,6,443,51274
89,58,6,443,64523
60,56,6,443,51186
66,56,6,443,51186
66,56,6,443,51186
66,56,6,443,51186
60,56,6,443,51186
54,128,6,51274,443
54,128,6,64523,443
1066,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
281,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
90,56,6,443,51186
54,128,6,51186,443
89,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
397,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
470,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
349,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1437,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
123,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
213,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
642,56,6,443,51186
54,128,6,51186,443
60,56,6,443,51186
60,56,6,443,51186
1466,56,6,443,51186
1322,56,6,443,51186
93,56,6,443,51186
54,128,6,51186,443
93,128,6,51186,443
60,56,6,443,51186
71,128,17,59838,443
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
560,128,6,51186,443
684,128,6,51186,443
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
408,120,6,443,51274
169,120,6,443,51274
85,120,6,443,51274
93,120,6,443,51274
54,128,6,51274,443
93,128,6,51274,443
66,56,17,443,59838
60,120,6,443,51274
66,64,6,53,51261
164,128,6,60910,8009
164,64,6,8009,60910
54,128,6,60910,8009
1078,56,6,443,51186
1133,56,6,443,51186
93,56,6,443,51186
54,128,6,51186,443
93,128,6,51186,443
60,56,6,443,51186
85,128,17,49953,53
85,128,17,62285,53
150,64,17,53,49953
1292,128,17,54069,443
1292,128,17,54069,443
188,64,17,53,62285
99,58,6,443,64523
82,55,17,443,54069
1292,55,17,443,54069
1292,55,17,443,54069
205,128,17,54069,443
1199,128,17,54069,443
626,55,17,443,54069
163,55,17,443,54069
74,128,17,54069,443
54,128,6,64523,443
69,55,17,443,54069
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
562,128,6,51186,443
466,128,6,51186,443
78,242,6,443,64731
54,128,6,64731,443
74,128,17,54069,443
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
648,55,17,443,54069
60,56,6,443,51186
78,128,17,54069,443
66,55,17,443,54069
1055,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1161,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
444,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
443,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
133,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
867,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
83,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
170,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
54,128,6,51186,443
925,56,6,443,51186
1466,56,6,443,51186
604,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
863,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
943,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1373,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
656,56,6,443,51186
224,56,6,443,51186
85,56,6,443,51186
93,56,6,443,51186
54,128,6,51186,443
93,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
559,128,6,51186,443
184,128,6,51186,443
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
66,56,6,443,51186
66,56,6,443,51186
60,56,6,443,51186
1029,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
732,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
54,128,6,51186,443
1152,56,6,443,51186
104,56,6,443,51186
93,56,6,443,51186
54,128,6,51186,443
93,128,6,51186,443
60,56,6,443,51186
66,64,6,53,51261
164,128,6,63324,8009
164,64,6,8009,63324
54,128,6,63324,8009
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
560,128,6,51186,443
466,128,6,51186,443
60,56,6,443,51186
60,56,6,443,51186
66,56,6,443,51186
66,56,6,443,51186
60,56,6,443,51186
79,55,6,443,53335
83,128,6,53335,443
60,55,6,443,53335
66,128,6,51275,53
66,128,6,51276,53
1055,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
531,56,6,443,51186
54,128,6,51186,443
66,128,6,51277,53
66,128,6,51278,53
66,128,6,51279,53
66,128,6,51280,53
66,128,6,51281,53
66,128,6,51282,53
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1460,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
66,64,6,53,51275
54,128,6,51186,443
54,128,6,51275,53
66,64,6,53,51276
1466,56,6,443,51186
54,128,6,51276,53
54,128,6,51186,443
66,128,6,51283,53
66,128,6,51284,53
56,128,6,51275,53
107,128,6,51275,53
56,128,6,51276,53
107,128,6,51276,53
1466,56,6,443,51186
967,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
397,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
725,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
66,64,6,53,51277
1074,56,6,443,51186
66,64,6,53,51278
66,64,6,53,51279
66,64,6,53,51280
66,64,6,53,51281
66,64,6,53,51282
66,64,6,53,51283
66,64,6,53,51284
54,64,6,53,51275
54,64,6,53,51275
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
54,64,6,53,51276
54,64,6,53,51276
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
400,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
504,56,6,443,51186
56,128,6,51277,53
88,128,6,51277,53
56,128,6,51278,53
54,128,6,51186,443
88,128,6,51278,53
54,128,6,51279,53
54,128,6,51280,53
54,128,6,51281,53
54,128,6,51282,53
54,128,6,51283,53
54,128,6,51284,53
56,128,6,51279,53
88,128,6,51279,53
56,128,6,51280,53
88,128,6,51280,53
